date,merchant_clean,amount,category,source,month,cumulative_category_spend,monthly_spend_category,budget,budget_utilization,monthly_total_spend,other_ratio,rolling_mean,rolling_std,z_score,spike_anomaly,budget_anomaly,other_anomaly,any_anomaly
2023-09-18,HM DEVONSHIRE MALL WINDSOR,-4.23,Shopping,historical,September 2023,-4.23,-24.03,0,24.03,-190.92,0.06,-4.23,0.0,0.0,False,True,False,True
2023-09-18,DOLLARAMA WINDSOR,-12.45,Shopping,historical,September 2023,-16.68,-24.03,0,24.03,-190.92,0.06,-8.34,5.81,-0.71,False,True,False,True
2023-09-27,DOLLARAMA WINDSOR,-7.35,Shopping,historical,September 2023,-24.03,-24.03,0,24.03,-190.92,0.06,-8.01,4.15,0.16,False,True,False,True
2023-10-03,MCDONALDS WINDSOR,-2.09,Food,historical,October 2023,-2.09,-138.1,120,1.15,-454.56,0.06,-3.32,1.97,0.62,False,True,False,True
2023-10-03,UBER CANADAUBERTRIP TORONTO,-10.9,Food,historical,October 2023,-12.99,-138.1,120,1.15,-454.56,0.06,-4.2,3.84,-1.74,False,True,False,True
2023-10-03,CAW MARKET WINDSOR,-3.23,Grocery,historical,October 2023,-3.23,-236.09,110,2.15,-454.56,0.06,-2.67,0.6,-0.93,False,True,False,True
2023-10-03,UBER CANADAUBERTRIP TORONTO,-1.83,Food,historical,October 2023,-14.82,-138.1,120,1.15,-454.56,0.06,-4.09,3.92,0.58,False,True,False,True
2023-10-03,UBER CANADAUBERTRIP TORONTO,-10.83,Food,historical,October 2023,-25.65,-138.1,120,1.15,-454.56,0.06,-5.46,4.93,-1.09,False,True,False,True
2023-10-03,GIGLIOS MARKET WINDSOR,-6.5,Food,historical,October 2023,-32.15,-138.1,120,1.15,-454.56,0.06,-6.43,4.45,-0.02,False,True,False,True
2023-10-03,DOLLARAMA WINDSOR,-21.89,Shopping,historical,October 2023,-21.89,-60.06,0,60.06,-454.56,0.06,-11.48,7.72,-1.35,False,True,False,True
2023-10-03,IC INSTACART HALIFAX MIDH,-119.83,Grocery,historical,October 2023,-123.06,-236.09,110,2.15,-454.56,0.06,-25.97,52.47,-1.79,False,True,False,True
2023-10-03,FREEDOM MOBILE,-44.07,Utility,historical,October 2023,-44.07,-44.07,39,1.13,-454.56,0.06,-44.07,0.0,0.0,False,True,False,True
2023-10-04,MCDONALDS WINDSOR,-7.44,Food,historical,October 2023,-39.59,-138.1,120,1.15,-454.56,0.06,-7.5,3.74,0.02,False,True,False,True
2023-10-04,CAW MARKET WINDSOR,-2.4,Grocery,historical,October 2023,-125.46,-236.09,110,2.15,-454.56,0.06,-26.03,52.44,0.45,False,True,False,True
2023-10-06,WALMART SUPERCENTER WINDSOR,-14.2,Grocery,historical,October 2023,-139.66,-236.09,110,2.15,-454.56,0.06,-28.45,51.32,0.28,False,True,False,True
2023-10-06,PIZZA PIZZA WINDSOR,-14.93,Food,historical,October 2023,-54.52,-138.1,120,1.15,-454.56,0.06,-8.31,4.9,-1.35,False,True,False,True
2023-10-06,WALMARTCA MISSISSAUGA,-25.6,Grocery,historical,October 2023,-165.26,-236.09,110,2.15,-454.56,0.06,-33.05,49.42,0.15,False,True,False,True
2023-10-10,PIZZA PIZZA WINDSOR,-10.16,Food,historical,October 2023,-64.68,-138.1,120,1.15,-454.56,0.06,-9.97,3.31,-0.06,False,True,False,True
2023-10-10,WALMARTCA MISSISSAUGA,-11.05,Grocery,historical,October 2023,-176.31,-236.09,110,2.15,-454.56,0.06,-34.62,48.35,0.49,False,True,False,True
2023-10-10,WALMARTCA MISSISSAUGA,-13.99,Grocery,historical,October 2023,-190.3,-236.09,110,2.15,-454.56,0.06,-13.45,8.31,-0.06,False,True,False,True
2023-10-17,CEI ENGINEERING WINDSOR,-1.67,Food,historical,October 2023,-66.35,-138.1,120,1.15,-454.56,0.06,-8.14,4.88,1.33,False,True,False,True
2023-10-18,GIGLIOS MARKET WINDSOR,-3.5,Food,historical,October 2023,-69.85,-138.1,120,1.15,-454.56,0.06,-7.54,5.3,0.76,False,True,False,True
2023-10-20,AMAZONCATDKCNX AMAZONCA,-6.76,Shopping,historical,October 2023,-28.65,-60.06,0,60.06,-454.56,0.06,-10.54,7.01,0.54,False,True,False,True
2023-10-20,AMZN MKTP CATDNZF WWWAMAZONCA,-27.45,Shopping,historical,October 2023,-56.1,-60.06,0,60.06,-454.56,0.06,-15.18,9.15,-1.34,False,True,False,True
2023-10-23,LCBORAO WINDSOR,-31.45,Food,historical,October 2023,-101.3,-138.1,120,1.15,-454.56,0.06,-12.34,11.92,-1.6,False,True,False,True
2023-10-23,DOLLARAMA WINDSOR,-3.96,Shopping,historical,October 2023,-60.06,-60.06,0,60.06,-454.56,0.06,-13.48,10.48,0.91,False,True,False,True
2023-10-24,PIZZA PIZZA WINDSOR,-26.54,Food,historical,October 2023,-127.84,-138.1,120,1.15,-454.56,0.06,-14.66,13.57,-0.88,False,True,False,True
2023-10-24,CEI ENGINEERING WINDSOR,-2.09,Food,historical,October 2023,-129.93,-138.1,120,1.15,-454.56,0.06,-13.05,14.67,0.75,False,True,False,True
2023-10-24,GIGLIOS MARKET WINDSOR,-6.5,Food,historical,October 2023,-136.43,-138.1,120,1.15,-454.56,0.06,-14.02,13.88,0.54,False,True,False,True
2023-10-24,CAW MARKET WINDSOR,-3.34,Grocery,historical,October 2023,-193.64,-236.09,110,2.15,-454.56,0.06,-13.64,8.0,1.29,False,True,False,True
2023-10-24,CASHBACKREMISE EN ARGENT,25.0,cashback,historical,October 2023,25.0,25.0,10,2.5,-454.56,0.06,25.0,0.0,0.0,False,True,False,True
2023-10-26,WALMARTCA MISSISSAUGA,-36.26,Grocery,historical,October 2023,-229.9,-236.09,110,2.15,-454.56,0.06,-18.05,12.95,-1.41,False,True,False,True
2023-10-30,CAW MARKET WINDSOR,-6.19,Grocery,historical,October 2023,-236.09,-236.09,110,2.15,-454.56,0.06,-14.17,13.03,0.61,False,True,False,True
2023-10-31,CEI ENGINEERING WINDSOR,-1.67,Food,historical,October 2023,-138.1,-138.1,120,1.15,-454.56,0.06,-13.65,14.24,0.84,False,True,False,True
2023-11-02,PAYMENT THANK YOUPAIEMEN T MERCI,557.0,Bills,historical,November 2023,557.0,557.17,300,1.86,312.25,0.07,557.0,0.0,0.0,False,True,False,True
2023-11-02,FREEDOM MOBILE,-44.07,Utility,historical,November 2023,-44.07,-44.07,39,1.13,312.25,0.07,-44.07,0.0,0.0,False,True,False,True
2023-11-03,WALMARTCA MISSISSAUGA,-84.06,Grocery,historical,November 2023,-84.06,-139.6,110,1.27,312.25,0.07,-28.77,33.5,-1.65,False,True,False,True
2023-11-06,PAYMENT THANK YOUPAIEMEN T MERCI,0.17,Bills,historical,November 2023,557.17,557.17,300,1.86,312.25,0.07,278.58,393.74,-0.71,False,True,False,True
2023-11-06,DOLLARAMA WINDSOR,-12.11,Shopping,historical,November 2023,-12.11,-21.41,0,21.41,312.25,0.07,-14.43,9.99,0.23,False,True,False,True
2023-11-09,CAW MARKET WINDSOR,-1.67,Grocery,historical,November 2023,-85.73,-139.6,110,1.27,312.25,0.07,-26.3,35.26,0.7,False,True,False,True
2023-11-10,CAW MARKET WINDSOR,-1.56,Grocery,historical,November 2023,-87.29,-139.6,110,1.27,312.25,0.07,-25.95,35.56,0.69,False,True,False,True
2023-11-10,CAW MARKET WINDSOR,-2.58,Grocery,historical,November 2023,-89.87,-139.6,110,1.27,312.25,0.07,-19.21,36.3,0.46,False,True,False,True
2023-11-23,DOLLARAMA WINDSOR,-9.3,Shopping,historical,November 2023,-21.41,-21.41,0,21.41,312.25,0.07,-11.92,9.19,0.29,False,True,False,True
2023-11-27,IC INSTACART HALIFAX MIDH,-49.73,Grocery,historical,November 2023,-139.6,-139.6,110,1.27,312.25,0.07,-27.92,37.59,-0.58,False,True,False,True
2023-12-04,FREEDOM MOBILE,-44.07,Utility,historical,December 2023,-44.07,-44.07,39,1.13,452.95,0.11,-44.07,0.0,0.0,False,True,False,True
2023-12-05,PAYMENT THANK YOUPAIEMEN T MERCI,318.27,Bills,historical,December 2023,318.27,636.54,300,2.12,452.95,0.11,291.81,279.36,0.09,False,True,False,True
2023-12-18,CASHBACKREMISE EN ARGENT,15.1,cashback,historical,December 2023,15.1,15.1,10,1.51,452.95,0.11,20.05,7.0,-0.71,False,True,False,True
2023-12-27,AMAZONCAXFYQ AMAZONCA,-16.26,Shopping,historical,December 2023,-16.26,-16.26,0,16.26,452.95,0.11,-13.82,8.84,-0.28,False,True,False,True
2023-12-29,PAYMENT THANK YOUPAIEMEN T MERCI,318.27,Bills,historical,December 2023,636.54,636.54,300,2.12,452.95,0.11,298.43,228.48,0.09,False,True,False,True
2024-01-02,FREEDOM MOBILE,-44.07,Utility,historical,January 2024,-44.07,-44.07,39,1.13,-196.01,0.06,-44.07,0.0,0.0,False,True,False,True
2024-01-02,SHOPPERS DRUG MART WINDSOR,-4.79,Shopping,historical,January 2024,-4.79,-78.45,0,78.45,-196.01,0.06,-9.28,5.13,0.88,False,True,False,True
2024-01-08,DOLLARAMA WINDSOR,-0.38,Shopping,historical,January 2024,-5.17,-78.45,0,78.45,-196.01,0.06,-8.57,6.2,1.32,False,True,False,True
2024-01-08,DOLLARAMA WINDSOR,-52.99,Shopping,historical,January 2024,-58.16,-78.45,0,78.45,-196.01,0.06,-16.74,21.1,-1.72,False,True,False,True
2024-01-26,HM DEVONSHIRE MALL WINDSOR,-9.03,Shopping,historical,January 2024,-67.19,-78.45,0,78.45,-196.01,0.06,-16.69,21.12,0.36,False,True,False,True
2024-01-30,DOLLARAMA WINDSOR,-11.26,Shopping,historical,January 2024,-78.45,-78.45,0,78.45,-196.01,0.06,-15.69,21.26,0.21,False,True,False,True
2024-02-02,FREEDOM MOBILE,-44.07,Utility,historical,February 2024,-44.07,-152.96,39,3.92,-85.02,0.08,-44.07,0.0,0.0,False,True,False,True
2024-02-05,ARDENE LASALLE,-6.73,Shopping,historical,February 2024,-6.73,-6.73,0,6.73,-85.02,0.08,-16.08,21.03,0.44,False,True,False,True
2024-02-20,FIDO MOBILE,-108.89,Utility,historical,February 2024,-152.96,-152.96,39,3.92,-85.02,0.08,-57.03,28.99,-1.79,False,True,False,True
2024-03-05,AMAZON DOWNTOWN TORO,-132.76,Shopping,historical,March 2024,-132.76,-250.26,0,250.26,-389.76,0.0,-42.55,53.93,-1.67,False,True,False,True
2024-03-07,AMAZON DOWNTOWN TORO,-27.12,Shopping,historical,March 2024,-159.88,-250.26,0,250.26,-389.76,0.0,-37.38,53.92,0.19,False,True,False,True
2024-03-19,AMZN MKTP CARHL WWWAMAZONCA,-24.85,Shopping,historical,March 2024,-184.73,-250.26,0,250.26,-389.76,0.0,-40.54,52.28,0.3,False,True,False,True
2024-03-25,AMZN MKTP CARHLVNW WWWAMAZONCA,-65.53,Shopping,historical,March 2024,-250.26,-250.26,0,250.26,-389.76,0.0,-51.4,50.27,-0.28,False,True,False,True
2024-04-02,PAYMENT THANK YOUPAIEMEN T MERCI,406.3,Bills,historical,April 2024,406.3,406.3,300,1.35,-170.7,0.12,254.47,143.69,1.06,False,True,False,True
2024-04-05,AMZN MKTP CA WWWAMAZONCA,65.53,Shopping,historical,April 2024,65.53,4.92,0,4.92,-170.7,0.12,-36.95,72.01,1.42,False,True,False,True
2024-04-08,AMZN MKTP CARXVJR WWWAMAZONCA,-15.72,Shopping,historical,April 2024,49.81,4.92,0,4.92,-170.7,0.12,-13.54,48.15,-0.05,False,True,False,True
2024-04-08,AMTRAK COM WASHINGTON DC USD,-228.35,Other,historical,April 2024,-228.35,-435.35,100,4.35,-170.7,0.12,-64.9,92.32,-1.77,False,True,False,True
2024-04-08,AMZN MKTP CALWPUY WWWAMAZONCA,-21.22,Shopping,historical,April 2024,28.59,4.92,0,4.92,-170.7,0.12,-12.36,47.8,-0.19,False,True,False,True
2024-04-11,AMAZONCACZUQI AMAZONCA,-23.67,Shopping,historical,April 2024,4.92,4.92,0,4.92,-170.7,0.12,-12.12,47.73,-0.24,False,True,False,True
2024-04-12,AMAZONCA AMAZONCA,12.38,Shopping,historical,April 2024,17.3,4.92,0,4.92,-170.7,0.12,3.46,37.57,0.24,False,True,False,True
2024-04-22,AMAZONCAVBRI AMAZONCA,-12.38,Shopping,historical,April 2024,4.92,4.92,0,4.92,-170.7,0.12,-12.12,14.4,-0.02,False,True,False,True
2024-04-30,THE BOURBON TAP GRILL T WINDSOR,-207.0,Other,historical,April 2024,-435.35,-435.35,100,4.35,-170.7,0.12,-102.91,105.78,-0.98,False,True,False,True
2024-05-03,PREAUTHORIZED PAYMENT THANK YOU,478.02,Bills,historical,May 2024,478.02,956.04,300,3.19,669.49,0.06,286.42,175.63,1.09,False,True,False,True
2024-05-06,PAYMENT THANK YOUPAIEMEN T MERCI,478.02,Bills,historical,May 2024,956.04,956.04,300,3.19,669.49,0.06,318.37,196.2,0.81,False,True,False,True
2024-05-14,WALMART SUPERCENTER WINDSOR,-0.47,Grocery,historical,May 2024,-0.47,-127.96,110,1.16,669.49,0.06,-16.76,13.13,1.24,False,True,False,True
2024-05-16,SHOPPERS DRUG MART WINDSOR,-21.44,Shopping,historical,May 2024,-21.44,-42.9,0,42.9,669.49,0.06,-13.27,14.97,-0.55,False,True,False,True
2024-05-16,WALMART SUPERCENTER WINDSOR,-3.47,Grocery,historical,May 2024,-3.94,-127.96,110,1.16,669.49,0.06,-14.67,14.46,0.77,False,True,False,True
2024-05-17,WALMART SUPERCENTER WINDSOR,-17.51,Grocery,historical,May 2024,-21.45,-127.96,110,1.16,669.49,0.06,-10.77,8.22,-0.82,False,True,False,True
2024-05-21,AMZN MKTP CARNKPW WWWAMAZONCA,-21.46,Shopping,historical,May 2024,-42.9,-42.9,0,42.9,669.49,0.06,-13.31,15.01,-0.54,False,True,False,True
2024-05-21,WALMART SUPERCENTER WINDSOR,-1.97,Grocery,historical,May 2024,-23.42,-127.96,110,1.16,669.49,0.06,-7.58,7.83,0.72,False,True,False,True
2024-05-24,WALMART SUPERCENTER WINDSOR,-10.02,Grocery,historical,May 2024,-33.44,-127.96,110,1.16,669.49,0.06,-6.69,7.06,-0.47,False,True,False,True
2024-05-30,WALMART SUPERCENTER WINDSOR,-94.52,Grocery,historical,May 2024,-127.96,-127.96,110,1.16,669.49,0.06,-25.5,39.07,-1.77,False,True,False,True
2024-06-03,AMAZONCAHPTT AMAZONCA,-2.25,Shopping,historical,June 2024,-2.25,-60.31,0,60.31,-266.84,0.27,-9.03,14.35,0.47,False,True,False,True
2024-06-11,SHOPPERS DRUG MART WINDSOR,-6.49,Shopping,historical,June 2024,-8.74,-60.31,0,60.31,-266.84,0.27,-12.8,8.67,0.73,False,True,False,True
2024-06-12,SEPHORACA SEPHORACA,-7.46,Shopping,historical,June 2024,-16.2,-60.31,0,60.31,-266.84,0.27,-11.82,9.01,0.48,False,True,False,True
2024-06-17,AMZN MKTP CARHD WWWAMAZONCA,-16.94,Shopping,historical,June 2024,-33.14,-60.31,0,60.31,-266.84,0.27,-10.92,7.97,-0.76,False,True,False,True
2024-06-17,AMZN MKTP CAVDFNI WWWAMAZONCA,-12.41,Shopping,historical,June 2024,-45.55,-60.31,0,60.31,-266.84,0.27,-9.11,5.68,-0.58,False,True,False,True
2024-06-19,SHOPPERS DRUG MART WINDSOR,-5.19,Shopping,historical,June 2024,-50.74,-60.31,0,60.31,-266.84,0.27,-9.7,4.88,0.92,False,True,False,True
2024-06-25,AMZN MKTP CARCBIES WWWAMAZONCA,-15.81,Shopping,historical,June 2024,-66.55,-60.31,0,60.31,-266.84,0.27,-11.56,5.13,-0.83,False,True,False,True
2024-06-25,AMAZONCARCYB AMAZONCA,-9.57,Shopping,historical,June 2024,-76.12,-60.31,0,60.31,-266.84,0.27,-11.98,4.78,0.5,False,True,False,True
2024-06-27,AMZN MKTP CA WWWAMAZONCA,15.81,Shopping,historical,June 2024,-60.31,-60.31,0,60.31,-266.84,0.27,-5.43,12.5,1.7,False,True,False,True
2024-07-02,PAAN BANARAS CAFE WINDSOR,-4.52,Food,historical,July 2024,-4.52,-127.07,120,1.06,-319.39,0.13,-8.64,7.91,0.52,False,True,False,True
2024-07-02,AW WINDSOR,-45.18,Food,historical,July 2024,-49.7,-127.07,120,1.06,-319.39,0.13,-17.32,17.05,-1.63,False,True,False,True
2024-07-02,TIM HORTONS WINDSOR,-3.45,Food,historical,July 2024,-53.15,-127.07,120,1.06,-319.39,0.13,-17.48,16.87,0.83,False,True,False,True
2024-07-02,DOLLARAMA WINDSOR,-18.18,Shopping,historical,July 2024,-18.18,-172.26,0,172.26,-319.39,0.13,-6.59,13.53,-0.86,False,True,False,True
2024-07-02,ROYAL PAAN WINDSOR WINDSOR,-33.9,Food,historical,July 2024,-87.05,-127.07,120,1.06,-319.39,0.13,-20.48,18.45,-0.73,False,True,False,True
2024-07-03,MJS PIZZA AND WINGS CORP WINDSOR,-11.29,Food,historical,July 2024,-98.34,-127.07,120,1.06,-319.39,0.13,-19.67,18.82,0.45,False,True,False,True
2024-07-08,DOLLARAMA WINDSOR,-4.52,Shopping,historical,July 2024,-22.7,-172.26,0,172.26,-319.39,0.13,-6.45,13.55,0.14,False,True,False,True
2024-07-08,SHOPPERS DRUG MART WINDSOR,-17.47,Shopping,historical,July 2024,-40.17,-172.26,0,172.26,-319.39,0.13,-6.79,13.85,-0.77,False,True,False,True
2024-07-08,MCDONALDS WINDSOR,-1.05,Food,historical,July 2024,-99.39,-127.07,120,1.06,-319.39,0.13,-18.97,19.56,0.92,False,True,False,True
2024-07-08,MCDONALDS WINDSOR,-2.63,Food,historical,July 2024,-102.02,-127.07,120,1.06,-319.39,0.13,-10.46,13.69,0.57,False,True,False,True
2024-07-09,DOLLARAMA WINDSOR,-21.01,Shopping,historical,July 2024,-61.18,-172.26,0,172.26,-319.39,0.13,-9.07,15.3,-0.78,False,True,False,True
2024-07-09,DR DAVID W CHORNEY WINDSOR,-62.0,Other,historical,July 2024,-62.0,-154.13,100,1.54,-319.39,0.13,-19.82,30.16,-1.4,False,True,False,True
2024-07-15,DOLLARAMA WINDSOR,-7.35,Shopping,historical,July 2024,-68.53,-172.26,0,172.26,-319.39,0.13,-13.71,7.29,0.87,False,True,False,True
2024-07-17,TIM HORTONS WINDSOR,-5.51,Food,historical,July 2024,-107.53,-127.07,120,1.06,-319.39,0.13,-10.88,13.45,0.4,False,True,False,True
2024-07-19,SHOPPERS DRUG MART WINDSOR,-11.72,Shopping,historical,July 2024,-80.25,-172.26,0,172.26,-319.39,0.13,-12.41,6.85,0.1,False,True,False,True
2024-07-22,DOLLARAMA WINDSOR,-4.52,Shopping,historical,July 2024,-84.77,-172.26,0,172.26,-319.39,0.13,-12.41,6.85,1.15,False,True,False,True
2024-07-22,AMZN MKTP CARJNN WWWAMAZONCA,-25.98,Shopping,historical,July 2024,-110.75,-172.26,0,172.26,-319.39,0.13,-14.12,9.11,-1.3,False,True,False,True
2024-07-23,GAP OUTLET CANADA LASALLE,-54.78,Shopping,historical,July 2024,-165.53,-172.26,0,172.26,-319.39,0.13,-20.87,20.68,-1.64,False,True,False,True
2024-07-23,TOMMY HILFIGER LASALLE,-28.8,Other,historical,July 2024,-90.8,-154.13,100,1.54,-319.39,0.13,-21.87,30.4,-0.23,False,True,False,True
2024-07-24,MCDONALDS WINDSOR,-1.05,Food,historical,July 2024,-108.58,-127.07,120,1.06,-319.39,0.13,-4.31,4.31,0.76,False,True,False,True
2024-07-25,DDDOORDASHINDIAPARADI VANCOUVER,-18.49,Food,historical,July 2024,-127.07,-127.07,120,1.06,-319.39,0.13,-5.75,7.35,-1.73,False,True,False,True
2024-07-26,UWINCARD GET APP,-10.25,Other,historical,July 2024,-101.05,-154.13,100,1.54,-319.39,0.13,-23.36,29.4,0.45,False,True,False,True
2024-07-29,ARDENE LASALLE,-6.73,Shopping,historical,July 2024,-172.26,-172.26,0,172.26,-319.39,0.13,-20.75,20.78,0.67,False,True,False,True
2024-07-29,HAKKALICIOUS BRAMPTON,-53.08,Other,historical,July 2024,-154.13,-154.13,100,1.54,-319.39,0.13,-27.34,32.27,-0.8,False,True,False,True
2024-08-01,DOLLARAMA WINDSOR,-14.41,Shopping,historical,August 2024,-14.41,-248.12,0,248.12,-363.58,0.21,-21.28,20.52,0.33,False,True,False,True
2024-08-02,PREAUTHORIZED PAYMENT THANK YOU,429.95,Bills,historical,August 2024,429.95,429.95,300,1.43,-363.58,0.21,327.41,185.7,0.55,False,True,False,True
2024-08-02,AMZN MKTP CARFSAX WWWAMAZONCA,-53.1,Shopping,historical,August 2024,-67.51,-248.12,0,248.12,-363.58,0.21,-31.0,22.04,-1.0,False,True,False,True
2024-08-02,AMZN MKTP CARFDHAG WWWAMAZONCA,-20.33,Shopping,historical,August 2024,-87.84,-248.12,0,248.12,-363.58,0.21,-29.87,22.5,0.42,False,True,False,True
2024-08-02,AMZN MKTP CARFSEAW WWWAMAZONCA,-28.8,Shopping,historical,August 2024,-116.64,-248.12,0,248.12,-363.58,0.21,-24.67,17.83,-0.23,False,True,False,True
2024-08-06,AMZN MKTP CARFFZ WWWAMAZONCA,-36.71,Shopping,historical,August 2024,-153.35,-248.12,0,248.12,-363.58,0.21,-30.67,15.12,-0.4,False,True,False,True
2024-08-06,SHOPPERS DRUG MART WINDSOR,-8.58,Shopping,historical,August 2024,-161.93,-248.12,0,248.12,-363.58,0.21,-29.5,16.82,1.24,False,True,False,True
2024-08-06,GAP OUTLET CANADA LASALLE,2.83,Shopping,historical,August 2024,-159.1,-248.12,0,248.12,-363.58,0.21,-18.32,15.77,1.34,False,True,False,True
2024-08-06,GAP OUTLET CANADA LASALLE,-22.75,Shopping,historical,August 2024,-181.85,-248.12,0,248.12,-363.58,0.21,-18.8,15.88,-0.25,False,True,False,True
2024-08-07,CASHBACKREMISE EN ARGENT,25.35,cashback,historical,August 2024,25.35,25.35,10,2.54,-363.58,0.21,21.82,5.82,0.61,False,True,False,True
2024-08-08,AMZN MKTP CARMKAC WWWAMAZONCA,-36.71,Shopping,historical,August 2024,-218.56,-248.12,0,248.12,-363.58,0.21,-20.38,17.44,-0.94,False,True,False,True
2024-08-09,JOBSCAN HTTPSWWWJOBS WA USD,-127.18,Other,historical,August 2024,-127.18,-393.26,100,3.93,-363.58,0.21,-56.26,44.56,-1.59,False,True,False,True
2024-08-09,AMZN MKTP CARMUALB WWWAMAZONCA,-30.5,Shopping,historical,August 2024,-249.06,-248.12,0,248.12,-363.58,0.21,-19.14,16.16,-0.7,False,True,False,True
2024-08-12,WINNERS WINDSOR,-62.13,Shopping,historical,August 2024,-311.19,-248.12,0,248.12,-363.58,0.21,-29.85,23.49,-1.37,False,True,False,True
2024-08-14,LAS CHULAS TOBERMORY,-62.72,Other,historical,August 2024,-189.9,-393.26,100,3.93,-363.58,0.21,-56.41,44.59,-0.14,False,True,False,True
2024-08-19,DOLLARAMA WINDSOR,-20.06,Shopping,historical,August 2024,-331.25,-248.12,0,248.12,-363.58,0.21,-34.43,16.81,0.85,False,True,False,True
2024-08-19,AMZN MKTP CA WWWAMAZONCA,36.71,Shopping,historical,August 2024,-294.54,-248.12,0,248.12,-363.58,0.21,-22.54,36.57,1.62,False,True,False,True
2024-08-22,AMZN MKTP CA WWWAMAZONCA,53.1,Shopping,historical,August 2024,-241.44,-248.12,0,248.12,-363.58,0.21,-4.58,48.1,1.2,False,True,False,True
2024-08-23,LITTLE CAESARS WINDSOR,-9.7,Other,historical,August 2024,-199.6,-393.26,100,3.93,-363.58,0.21,-52.59,48.22,0.89,False,True,False,True
2024-08-26,SQ THOMSON BAKING CO WINDSOR,-17.91,Other,historical,August 2024,-217.51,-393.26,100,3.93,-363.58,0.21,-54.12,46.63,0.78,False,True,False,True
2024-08-26,MTO DRIVETEST D WINDSOR,-16.0,Other,historical,August 2024,-233.51,-393.26,100,3.93,-363.58,0.21,-46.7,49.68,0.62,False,True,False,True
2024-08-26,DOLLARAMA WINDSOR,-6.68,Shopping,historical,August 2024,-248.12,-248.12,0,248.12,-363.58,0.21,0.19,46.03,-0.15,False,True,False,True
2024-08-26,MTO DRIVETEST D WINDSOR,-106.0,Other,historical,August 2024,-339.51,-393.26,100,3.93,-363.58,0.21,-42.47,41.3,-1.54,False,True,False,True
2024-08-30,MTO ECOMMERCE NORTH YORK,-53.75,Other,historical,August 2024,-393.26,-393.26,100,3.93,-363.58,0.21,-40.67,40.39,-0.32,False,True,False,True
2024-09-03,SEPHORACA SEPHORACA,-24.63,Shopping,historical,September 2024,-24.63,-63.2,0,63.2,559.64,0.0,7.69,35.09,-0.92,False,True,False,True
2024-09-03,AMAZONCARKB AMAZONCA,-9.03,Shopping,historical,September 2024,-33.66,-63.2,0,63.2,559.64,0.0,9.89,33.21,-0.57,False,True,False,True
2024-09-03,AMAZONCARKTDO AMAZONCA,-11.51,Shopping,historical,September 2024,-45.17,-63.2,0,63.2,559.64,0.0,0.25,30.35,-0.39,False,True,False,True
2024-09-03,DOLLARAMA WINDSOR,-9.5,Shopping,historical,September 2024,-54.67,-63.2,0,63.2,559.64,0.0,-12.27,7.12,0.39,False,True,False,True
2024-09-04,PREAUTHORIZED PAYMENT THANK YOU,687.18,Bills,historical,September 2024,687.18,687.18,300,2.29,559.64,0.0,369.24,242.87,1.31,False,True,False,True
2024-09-05,DOLLARAMA WINDSOR,-2.44,Shopping,historical,September 2024,-57.11,-63.2,0,63.2,559.64,0.0,-11.42,8.13,1.1,False,True,False,True
2024-09-16,AMAZON TMAFW DOWNTOWN TORO,-6.09,Shopping,historical,September 2024,-63.2,-63.2,0,63.2,559.64,0.0,-7.71,3.53,0.46,False,True,False,True
2024-10-01,VETS CAB WINDSOR,-10.0,Other,historical,October 2024,-10.0,-651.19,100,6.51,-532.81,0.29,-40.73,40.33,0.76,False,True,False,True
2024-10-02,UBER CANADAUBEREATS TORONTO,-24.0,Food,historical,October 2024,-24.0,-123.34,120,1.03,-532.81,0.29,-19.65,6.7,-0.65,False,True,False,True
2024-10-04,PREAUTHORIZED PAYMENT THANK YOU,454.41,Bills,historical,October 2024,454.41,454.41,300,1.51,-532.81,0.29,364.52,240.45,0.37,False,True,False,True
2024-10-09,MARKS STORE WINDSOR,-84.73,Other,historical,October 2024,-94.73,-651.19,100,6.51,-532.81,0.29,-54.1,41.92,-0.73,False,True,False,True
2024-10-09,STARBUCKS WINDSOR,-5.65,Food,historical,October 2024,-29.65,-123.34,120,1.03,-532.81,0.29,-19.2,7.69,1.76,False,True,False,True
2024-10-09,SHOPPERS DRUG MART WINDSOR,-10.82,Shopping,historical,October 2024,-10.82,-26.25,0,26.25,-532.81,0.29,-8.07,3.78,-0.73,False,True,False,True
2024-10-09,SUZY SHIER WINDSOR,-111.87,Other,historical,October 2024,-206.6,-651.19,100,6.51,-532.81,0.29,-73.27,42.06,-0.92,False,True,False,True
2024-10-10,DOLLARAMA WINDSOR,-5.93,Shopping,historical,October 2024,-16.75,-26.25,0,26.25,-532.81,0.29,-6.96,3.3,0.31,False,True,False,True
2024-10-11,WALMART SUPERCENTER WINDSOR,-133.16,Grocery,historical,October 2024,-133.16,-180.47,110,1.64,-532.81,0.29,-44.08,52.94,-1.68,False,True,False,True
2024-10-11,MOORES CLOTHING WINDSOR,-126.61,Other,historical,October 2024,-333.21,-651.19,100,6.51,-532.81,0.29,-77.39,46.81,-1.05,False,True,False,True
2024-10-15,PIZZA SALVATORE STVALLIE QUEBEC,-49.41,Food,historical,October 2024,-79.06,-123.34,120,1.03,-532.81,0.29,-24.91,15.68,-1.56,False,True,False,True
2024-10-15,PIZZA SALVATORE STVALLIE QUEBEC,-3.2,Food,historical,October 2024,-82.26,-123.34,120,1.03,-532.81,0.29,-21.19,18.54,0.97,False,True,False,True
